GEO.id	GEO.id2	GEO.display-label	NAICS.id	YEAR.id	ESTAB
0400000US01	1	Alabama	52	2012	7294
0400000US01	1	Alabama	521	2012	1
0400000US01	1	Alabama	5211	2012	1
0400000US01	1	Alabama	52111	2012	1
0400000US01	1	Alabama	521110	2012	1
0400000US01	1	Alabama	522	2012	4123
0400000US01	1	Alabama	5221	2012	2161
0400000US01	1	Alabama	52211	2012	1746
0400000US01	1	Alabama	522110	2012	1746
0400000US01	1	Alabama	5221101	2012	392
0400000US01	1	Alabama	5221102	2012	1350
0400000US01	1	Alabama	52212	2012	24
0400000US01	1	Alabama	522120	2012	24
0400000US01	1	Alabama	5221201	2012	23
0400000US01	1	Alabama	5221203	2012	1
0400000US01	1	Alabama	52213	2012	391
0400000US01	1	Alabama	522130	2012	391
0400000US01	1	Alabama	5221301	2012	164
0400000US01	1	Alabama	5221309	2012	227
0400000US01	1	Alabama	5222	2012	1388
0400000US01	1	Alabama	52221	2012	4
0400000US01	1	Alabama	522210	2012	4
0400000US01	1	Alabama	52222	2012	53
0400000US01	1	Alabama	522220	2012	53
0400000US01	1	Alabama	52229	2012	1331
0400000US01	1	Alabama	522291	2012	638
0400000US01	1	Alabama	522292	2012	254
0400000US01	1	Alabama	5222929	2012	239
0400000US01	1	Alabama	522293	2012	1
0400000US01	1	Alabama	522298	2012	438
0400000US01	1	Alabama	5222981	2012	414
0400000US01	1	Alabama	5222988	2012	24
0400000US01	1	Alabama	5223	2012	574
0400000US01	1	Alabama	52231	2012	62
0400000US01	1	Alabama	522310	2012	62
0400000US01	1	Alabama	52232	2012	23
0400000US01	1	Alabama	522320	2012	23
0400000US01	1	Alabama	52239	2012	489
0400000US01	1	Alabama	522390	2012	489
0400000US01	1	Alabama	523	2012	753
0400000US01	1	Alabama	5231	2012	407
0400000US01	1	Alabama	52311	2012	20
0400000US01	1	Alabama	523110	2012	20
0400000US01	1	Alabama	52312	2012	382
0400000US01	1	Alabama	523120	2012	382
0400000US01	1	Alabama	52314	2012	5
0400000US01	1	Alabama	523140	2012	5
0400000US01	1	Alabama	5239	2012	346
0400000US01	1	Alabama	52391	2012	67
0400000US01	1	Alabama	523910	2012	67
0400000US01	1	Alabama	52392	2012	130
0400000US01	1	Alabama	523920	2012	130
0400000US01	1	Alabama	52393	2012	123
0400000US01	1	Alabama	523930	2012	123
0400000US01	1	Alabama	52399	2012	26
0400000US01	1	Alabama	523991	2012	21
0400000US01	1	Alabama	523999	2012	5
0400000US01	1	Alabama	524	2012	2417
0400000US01	1	Alabama	5241	2012	657
0400000US01	1	Alabama	52411	2012	185
0400000US01	1	Alabama	524113	2012	137
0400000US01	1	Alabama	524114	2012	48
